member_id,ticker,exchange,person_name,name_normalized,role,board_type,age,year_of_birth,education,shares,tenure_since,data_sources,confidence_score,is_current,scraped_at
5d820135,SHS,HNX,Lê Đăng Khoa,le dang khoa,Thành viên HĐQT không điều hành,HĐQT,52.0,1974,ThS QTKD/CN Kế toán,"95,000",N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:41.454802
b11c544f,SHS,HNX,Đào Ngọc Dũng,dao ngoc dung,Thành viên HĐQT,HĐQT,43.0,1983,ThS QTKD,"20,000",2024,"cafef,vietstock",1.0,True,2026-03-05T00:44:41.454802
c5beb788,SHS,HNX,Nguyễn Diệu Trinh,nguyen dieu trinh,Thành viên HĐQT độc lập,HĐQT,47.0,1979,CN QTKD/ThS Tài chính Ngân hàng,"80,000",Độc lập,"cafef,vietstock",1.0,True,2026-03-05T00:44:41.454802
01dca1af,SHS,HNX,Phạm Thị Thanh Hảo,pham thi thanh hao,Kế toán trưởng,Ban GĐ,52.0,1974,CN Kinh tế/ThS Tài chính Ngân hàng,"51,480",N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:41.454802
4d64fc6d,TAR,HNX,Phạm Thái Bình,pham thai binh,Phó Chủ tịch HĐQT,HĐQT,70.0,1956,Trung cấp Kinh tế,"11,000,000",1996,"cafef,vietstock",1.0,True,2026-03-05T00:44:46.891195
0c21b685,TAR,HNX,Phạm Lê Khánh Hân,pham le khanh han,Thành viên HĐQT,HĐQT,45.0,1981,CN Kinh tế đối ngoại,,2000,"cafef,vietstock",1.0,True,2026-03-05T00:44:46.891195
8e317ac5,TAR,HNX,Lư Lệ Trân,lu le tran,Thành viên HĐQT,HĐQT,66.0,1960,CN Q.Lý KD,726,Độc lập,"cafef,vietstock",1.0,True,2026-03-05T00:44:46.891195
51a6ffcc,TAR,HNX,Nguyễn Lê Bảo Trang,nguyen le bao trang,Thành viên HĐQT,HĐQT,48.0,1978,12/12,"1,128,300",N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:46.891195
ecd97f2b,TAR,HNX,Phạm Lê Khánh Huyền,pham le khanh huyen,Kế toán trưởng,Ban GĐ,48.0,1978,CN Kinh tế đối ngoại,,1999,"cafef,vietstock",1.0,True,2026-03-05T00:44:46.891195
a38ff17f,TAR,HNX,Nguyễn Văn Đức,nguyen van duc,Thành viên BKS,BKS,,,KS Hóa,,2023,"cafef,vietstock",1.0,True,2026-03-05T00:44:46.891195
4f693a13,TAR,HNX,Huỳnh Nguyễn Thúy Vy,huynh nguyen thuy vy,Thành viên BKS,BKS,,,CN Kế toán,,2023,"cafef,vietstock",1.0,True,2026-03-05T00:44:46.891195
6c516cc0,TAR,HNX,Nguyễn Thị Ngọc Trang,nguyen thi ngoc trang,Thành viên BKS,BKS,39.0,1987,Cử nhân,,2025,"cafef,vietstock",1.0,True,2026-03-05T00:44:46.891195
06a68b84,PVB,HNX,Bùi Tường Định,bui tuong dinh,Chủ tịch HĐQT,HĐQT,56.0,1970,KS Cơ Khí/ThS QTKD,"4,755,000",2021,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
2affdbd2,PVB,HNX,Nguyễn Phương Cảo,nguyen phuong cao,Thành Viên HĐQT,HĐQT,50.0,1976,KS Công nghiệp,"3,239,000",2022,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
8ec7c499,PVB,HNX,Trần Đăng Thuyết,tran dang thuyet,Thành Viên HĐQT,HĐQT,57.0,1969,ThS QTKD/KS Hóa,"1,720,000",2022,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
973a89a7,PVB,HNX,Vũ Tuấn Ngọc,vu tuan ngoc,Thành viên HĐQT,HĐQT,69.0,1957,,,Độc lập,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
6322e3f1,PVB,HNX,Trịnh Hải,trinh hai,Thành viên HĐQT,HĐQT,55.0,1971,Thạc sỹ,"1,720,000",N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
3243f858,PVB,HNX,Nguyễn Văn Quang,nguyen van quang,Kế toán trưởng,Ban GĐ,49.0,1977,CN Tài Chính/ThS QTKD,,2019,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
cbd0c512,PVB,HNX,Lê Đức Hòa,le duc hoa,Trưởng BKS,BKS,55.0,1971,CN Kinh tế,,2020,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
47d2579b,PVB,HNX,Tô Thị Huyền,to thi huyen,Thành viên BKS,BKS,39.0,1987,CN Kế toán-Kiểm toán,,2019,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
d3fcab2a,PVB,HNX,Phạm Thị Ánh Tuyết,pham thi anh tuyet,Thành viên BKS,BKS,47.0,1979,CN Kế toán-Kiểm toán,,2022,"cafef,vietstock",1.0,True,2026-03-05T00:44:49.572567
1087b32e,SAB,HOSE,Koh Poh Tiong,koh poh tiong,Chủ tịch HĐQT,HĐQT,80.0,1946,CN Khoa học,,N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
bbe21bac,SAB,HOSE,Lê Thanh Tuấn,le thanh tuan,Thành viên HĐQT,HĐQT,47.0,1979,ThS Tài chính,,N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
b9382ce6,SAB,HOSE,Ngô Minh Châu,ngo minh chau,Thành viên HĐQT,HĐQT,38.0,1988,Thạc sỹ,,2021,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
b30f5871,SAB,HOSE,Trần Kim Nga,tran kim nga,Thành viên HĐQT,HĐQT,65.0,1961,CN Ngoại ngữ/CN Kinh tế,,N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
93974d83,SAB,HOSE,Michael Chye Hin Fah,michael chye hin fah,Thành viên HĐQT,HĐQT,67.0,1959,Thạc sỹ,"343,642,587",N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
b3bd02eb,SAB,HOSE,Nguyễn Tiến Vỵ,nguyen tien vy,Thành viên HĐQT,HĐQT,71.0,1955,ThS Luật,,Độc lập,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
06e4d4f6,SAB,HOSE,Tan Teck Chuan Lester,tan teck chuan lester,Tổng Giám đốc,Ban GĐ,60.0,1966,Thạc sỹ/CN kinh tế Chính trị,,2023,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
336f3e32,SAB,HOSE,Lâm Du An,lam du an,Phó Tổng GĐ,Ban GĐ,59.0,1967,KS C.Khí C.T.Máy,,2017,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
0282a6ce,SAB,HOSE,Lee Chio Lim Larry,lee chio lim larry,Phó Tổng GĐ,Ban GĐ,63.0,1963,CN Khoa học,,N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
e238c27c,SAB,HOSE,Lim Pei Chi Patsy,lim pei chi patsy,Phó Tổng GĐ,Ban GĐ,52.0,1974,CN QTKD,,2024,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
fd688fa6,SAB,HOSE,Trần Nguyên Trung,tran nguyen trung,Kế toán trưởng,Ban GĐ,59.0,1967,CN Kinh tế,"3,400",N/A,"cafef,vietstock",1.0,True,2026-03-05T00:44:03.541197
58e3d0b1,TCB,HOSE,Eugene Keith Gilbraith,eugene keith galbraith,Thành viên HĐQT độc lập,HĐQT,,,,,Độc lập,"cafef,vietstock",0.9545454545454546,True,2026-03-05T00:43:44.930725
68c521de,FPT,HOSE,Jean-Charles Belliol,jean charles belliol,Thành viên HĐQT,HĐQT,68.0,1958,ThS QTKD,,Độc lập,"cafef,vietstock",0.95,True,2026-03-05T00:43:52.850495
8a94cd2b,HPG,HOSE,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYTrần Đình Long1.980.000.12025,826/06/2025Dragon Capital586.875.6227,6526/06/2025Vũ Thị Hiền (Vợ của ôngTrần Đình Long)528.000.0316,8826/06/2025VOF Investment Limited374.232.4364,8826/06/2025Deutsche Bank AG & Deutsche Asset Management (Asia) Ltd372.999.6244,8626/06/2025Deutsche Bank AG London286.721.5753,7426/06/2025Trần Tuấn Dương177.556.7742,3126/06/2025Trần Vũ Minh (Con của ôngTrần Đình Long)176.392.0062,326/06/2025Nguyễn Mạnh Tuấn174.088.0862,2726/06/2025Nguyễn Ngọc Quang125.485.7191,6326/06/2025KB Vietnam Focus Balanced Fund122.399.8841,5926/06/2025Vietnam Enterprise Investments Limited114.733.0501,4926/06/2025Harding Loevner Funds Inc - Frontier Emerging Markets Portfolio108.239.1831,4126/06/2025Franklin Templeton Investments107.640.1291,426/06/2025Market Vectors Vietnam ETF105.960.2451,3826/06/2025Doãn Gia Cường96.209.8011,2526/06/2025Wasatch Frontier Emerging Small Countries Fund95.513.1971,2426/06/2025Beira Limited91.739.8681,226/06/2025PENM IV Germany GmbH & Co.KG90.724.3601,1826/06/2025Norges Bank89.380.3361,1626/06/2025LionGlobal Vietnam Fund66.586.5960,8726/06/2025Vietnam Holding Limited54.559.8860,7126/06/2025Forum One - VCG Partners Vietnam Fund36.302.5040,4726/06/2025Hoàng Quang Việt34.701.7240,4526/06/2025Nguyễn Việt Thắng24.618.2000,3226/06/2025Nguyễn Thị Thảo Nguyên807.2200,0126/06/2025Đặng Ngọc Khánh500.0000,0130/06/2025Trần Thị Thu Hiền7.6210,026/06/2025Ngô Lan Anh2.0590,026/06/2025Phạm Thị Kim Oanh940,026/06/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
3e82f87c,HPG,HOSE,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
9292901c,HPG,HOSE,1.980.000.120,1.980.000.120,Trần Đình Long,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
6fa0cada,HPG,HOSE,586.875.622,586.875.622,Dragon Capital,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
f40a1a38,HPG,HOSE,528.000.031,528.000.031,Vũ Thị Hiền (Vợ của ôngTrần Đình Long),Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
48b63e4d,HPG,HOSE,374.232.436,374.232.436,VOF Investment Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
bcc176a8,HPG,HOSE,372.999.624,372.999.624,Deutsche Bank AG & Deutsche Asset Management (Asia) Ltd,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
1f9393cd,HPG,HOSE,286.721.575,286.721.575,Deutsche Bank AG London,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
e92ee494,HPG,HOSE,177.556.774,177.556.774,Trần Tuấn Dương,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
0a4fcda0,HPG,HOSE,176.392.006,176.392.006,Trần Vũ Minh (Con của ôngTrần Đình Long),Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
1e2e4d21,HPG,HOSE,174.088.086,174.088.086,Nguyễn Mạnh Tuấn,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
9c55cdc3,HPG,HOSE,125.485.719,125.485.719,Nguyễn Ngọc Quang,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
cc15d892,HPG,HOSE,122.399.884,122.399.884,KB Vietnam Focus Balanced Fund,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
67b1f794,HPG,HOSE,114.733.050,114.733.050,Vietnam Enterprise Investments Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
21c72280,HPG,HOSE,108.239.183,108.239.183,Harding Loevner Funds Inc - Frontier Emerging Markets Portfolio,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
a7541e0f,HPG,HOSE,107.640.129,107.640.129,Franklin Templeton Investments,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
e0a5dadd,HPG,HOSE,105.960.245,105.960.245,Market Vectors Vietnam ETF,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
20fdac55,HPG,HOSE,96.209.801,96.209.801,Doãn Gia Cường,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
6aebd5e8,HPG,HOSE,95.513.197,95.513.197,Wasatch Frontier Emerging Small Countries Fund,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
611371ef,HPG,HOSE,91.739.868,91.739.868,Beira Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
73fd698c,HPG,HOSE,90.724.360,90.724.360,PENM IV Germany GmbH & Co.KG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
b2e3b24f,HPG,HOSE,89.380.336,89.380.336,Norges Bank,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
0d69f3d2,HPG,HOSE,66.586.596,66.586.596,LionGlobal Vietnam Fund,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
245e3698,HPG,HOSE,54.559.886,54.559.886,Vietnam Holding Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
4cbc6d89,HPG,HOSE,36.302.504,36.302.504,Forum One - VCG Partners Vietnam Fund,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
de3030af,HPG,HOSE,34.701.724,34.701.724,Hoàng Quang Việt,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
91280775,HPG,HOSE,24.618.200,24.618.200,Nguyễn Việt Thắng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
a4807897,HPG,HOSE,807.220,807.220,Nguyễn Thị Thảo Nguyên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
83d6c756,HPG,HOSE,500.000,500.000,Đặng Ngọc Khánh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
84402679,HPG,HOSE,7.621,7.621,Trần Thị Thu Hiền,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
5bf38e12,HPG,HOSE,2.059,2.059,Ngô Lan Anh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
5c973784,HPG,HOSE,94,94,Phạm Thị Kim Oanh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:43.691003
c4783622,VNM,HOSE,Lê Đức Anh,le duc anh,Thư ký công ty,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
7b10e72b,VNM,HOSE,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYTổng Công ty Đầu tư và Kinh doanh vốn Nhà nước752.476.60236,016/10/2025F&N Dairy Investments PTE.LTD465.847.49022,2922/12/2025Platinum Victory Pte. Ptd125.761.9226,0228/01/2026F&N BEV Manufacturing Pte.Ltd56.432.3762,716/10/2025Arisaig Asean Fund Limited34.295.7881,6416/10/2025Employees Provident Fund Board26.600.0001,2716/10/2025Vanguard International Value Fund21.484.8001,0316/10/2025Mai Kiều Liên6.400.4440,3116/10/2025Nguyễn Thị Thanh Hòa1.108.1840,0516/10/2025Trần Minh Văn887.2360,0416/10/2025Mai Hoài Anh512.5110,0216/10/2025Lê Thành Liêm493.3810,0216/10/2025Trịnh Quốc Dũng241.9500,0116/10/2025Bùi Thị Hương134.1760,0116/10/2025Nguyễn Quốc Khánh35.7060,016/10/2025Phan Minh Tiên1.6160,016/10/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
2455e235,VNM,HOSE,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
614bc05a,VNM,HOSE,752.476.602,752.476.602,Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
c9e27f8c,VNM,HOSE,465.847.490,465.847.490,F&N Dairy Investments PTE.LTD,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
8d2fe95e,VNM,HOSE,125.761.922,125.761.922,Platinum Victory Pte. Ptd,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
236a9991,VNM,HOSE,56.432.376,56.432.376,F&N BEV Manufacturing Pte.Ltd,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
36b9e75c,VNM,HOSE,34.295.788,34.295.788,Arisaig Asean Fund Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
c99ed972,VNM,HOSE,26.600.000,26.600.000,Employees Provident Fund Board,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
5c503247,VNM,HOSE,21.484.800,21.484.800,Vanguard International Value Fund,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
6790e1e4,VNM,HOSE,6.400.444,6.400.444,Mai Kiều Liên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
2ce94867,VNM,HOSE,1.108.184,1.108.184,Nguyễn Thị Thanh Hòa,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
43cc522c,VNM,HOSE,887.236,887.236,Trần Minh Văn,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
2de13f7b,VNM,HOSE,512.511,512.511,Mai Hoài Anh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
ba3f0947,VNM,HOSE,493.381,493.381,Lê Thành Liêm,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
c7981cd4,VNM,HOSE,241.950,241.950,Trịnh Quốc Dũng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
54e464ea,VNM,HOSE,134.176,134.176,Bùi Thị Hương,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
60ea7c88,VNM,HOSE,35.706,35.706,Nguyễn Quốc Khánh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
3a741170,VNM,HOSE,1.616,1.616,Phan Minh Tiên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
18442d69,VNM,HOSE,187.500.000,187.500.000,Công ty cổ phần GTNfoods (GTN),Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
f0574a30,VNM,HOSE,146.484.375,146.484.375,Tổng Công ty Chăn nuôi Việt Nam - CTCP (VLC),Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
3a3fa5d5,VNM,HOSE,44.200.000,44.200.000,Ngân hàng TMCP Bảo Việt (Baovietbank),Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
4b440a7c,VNM,HOSE,9.737.790,9.737.790,Công ty cổ phần Giống bò sữa Mộc Châu (MCM),Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
47915cba,VNM,HOSE,6.892.607,6.892.607,Công ty Cổ phần Đường Biên Hòa (BHS),Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:45.461005
0faa10e5,VIC,HOSE,Trần Thanh Mai,tran thanh mai,Phụ trách Kiểm toán nội bộ,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
14992365,VIC,HOSE,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYCTCP Tập đoàn Đầu tư Việt Nam2.520.265.21632,7105/12/2025CTCP Đầu tư và Phát triển Đường sắt cao tốc VinSpeed834.212.36910,8324/12/2025Phạm Nhật Vượng703.848.7819,1324/12/2025CTCP Quản lý và Đầu tư Bất động sản VMI486.925.1526,3205/12/2025SK Investment Vina II Pte. Ltd.361.222.5424,6905/12/2025Phạm Thu Hương341.221.0504,4305/12/2025CTCP Năng lượng VinEnergo331.412.8064,305/12/2025Phạm Thúy Hằng228.326.8922,9605/12/2025CTCP Dịch vụ Thương mại Tổng hợp Vincommerce215.014.7682,7905/12/2025KEB Hana Bank, Co.,Ltd.191.201.9122,4805/12/2025Dynamic Invest Group Limited174.994.3062,2705/12/2025Công ty Cổ phần Vinpearl174.966.0702,2705/12/2025Công ty Dynamic Invest Group Ltd171.730.7262,2305/12/2025CTCP Đầu tư và Phát triển Địa ốc Thành phố Hoàng Gia170.911.5942,2205/12/2025CTCP Thương mại & Đầu tư Tương Lai161.533.8262,105/12/2025CTCP Đầu tư Thương mại và Phát triển Thiên An145.931.9741,8905/12/2025CTCP Truyền thông CK B.H.T145.931.9101,8905/12/2025CTCP Đầu tư Đại Toàn Cầu132.643.1821,7205/12/2025CTCP Nhóm Đầu tư May Mắn131.014.4281,705/12/2025CTCP Đầu tư Xây dựng và Thương mại Ecocons Hà Nội126.823.6301,6505/12/2025CTCP Đầu tư VFG123.296.2441,605/12/2025CTCP Đầu tư Tài chính An Viên105.070.9661,3605/12/2025Phạm Văn Khương4.535.1740,0605/12/2025Nguyễn Diệu Linh1.865.4180,0205/12/2025Dương Thị Hoàn1.344.6440,0205/12/2025Nguyễn Việt Quang1.344.3920,0205/12/2025Nguyễn Thế Anh327.7080,005/12/2025Nguyễn Thị Thu Hiền300.3920,005/12/2025Mai Hương Nội300.0000,005/12/2025Phạm Nhật Quân Anh300.0000,005/12/2025Đinh Ngọc Lân3.4660,005/12/2025Trần Thanh Mai3540,005/12/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
5bad3aae,VIC,HOSE,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
45212ebb,VIC,HOSE,2.520.265.216,2.520.265.216,CTCP Tập đoàn Đầu tư Việt Nam,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
7904338b,VIC,HOSE,834.212.369,834.212.369,CTCP Đầu tư và Phát triển Đường sắt cao tốc VinSpeed,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
ad12e938,VIC,HOSE,703.848.781,703.848.781,Phạm Nhật Vượng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
89bcb9d2,VIC,HOSE,486.925.152,486.925.152,CTCP Quản lý và Đầu tư Bất động sản VMI,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
23d692f6,VIC,HOSE,361.222.542,361.222.542,SK Investment Vina II Pte. Ltd.,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
02cbcb96,VIC,HOSE,341.221.050,341.221.050,Phạm Thu Hương,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
598deeaa,VIC,HOSE,331.412.806,331.412.806,CTCP Năng lượng VinEnergo,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
d7a7e3bb,VIC,HOSE,228.326.892,228.326.892,Phạm Thúy Hằng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
7795926a,VIC,HOSE,215.014.768,215.014.768,CTCP Dịch vụ Thương mại Tổng hợp Vincommerce,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
5d1fb6bd,VIC,HOSE,191.201.912,191.201.912,"KEB Hana Bank, Co.,Ltd.",Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
c6f04d32,VIC,HOSE,174.994.306,174.994.306,Dynamic Invest Group Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
2e9cb526,VIC,HOSE,174.966.070,174.966.070,Công ty Cổ phần Vinpearl,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
d5cd6d08,VIC,HOSE,171.730.726,171.730.726,Công ty Dynamic Invest Group Ltd,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
0ca376e7,VIC,HOSE,170.911.594,170.911.594,CTCP Đầu tư và Phát triển Địa ốc Thành phố Hoàng Gia,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
9fb0149d,VIC,HOSE,161.533.826,161.533.826,CTCP Thương mại & Đầu tư Tương Lai,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
d3fefba9,VIC,HOSE,145.931.974,145.931.974,CTCP Đầu tư Thương mại và Phát triển Thiên An,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
1f964308,VIC,HOSE,145.931.910,145.931.910,CTCP Truyền thông CK B.H.T,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
d2b2ffc9,VIC,HOSE,132.643.182,132.643.182,CTCP Đầu tư Đại Toàn Cầu,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
3134ccb1,VIC,HOSE,131.014.428,131.014.428,CTCP Nhóm Đầu tư May Mắn,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
90bb8675,VIC,HOSE,126.823.630,126.823.630,CTCP Đầu tư Xây dựng và Thương mại Ecocons Hà Nội,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
bb9ffb9b,VIC,HOSE,123.296.244,123.296.244,CTCP Đầu tư VFG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
85327cbe,VIC,HOSE,105.070.966,105.070.966,CTCP Đầu tư Tài chính An Viên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
0d993490,VIC,HOSE,4.535.174,4.535.174,Phạm Văn Khương,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
f6a168b9,VIC,HOSE,1.865.418,1.865.418,Nguyễn Diệu Linh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
ded39e2d,VIC,HOSE,1.344.644,1.344.644,Dương Thị Hoàn,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
0746502d,VIC,HOSE,1.344.392,1.344.392,Nguyễn Việt Quang,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
eb9d9c33,VIC,HOSE,327.708,327.708,Nguyễn Thế Anh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
de8658f9,VIC,HOSE,300.392,300.392,Nguyễn Thị Thu Hiền,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
d57279fd,VIC,HOSE,300.000,300.000,Mai Hương Nội,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
8cdd3865,VIC,HOSE,3.466,3.466,Đinh Ngọc Lân,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
b5f2d3aa,VIC,HOSE,354,354,Trần Thanh Mai,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
62a61197,VIC,HOSE,23.250.000,23.250.000,Tập đoàn Dệt may Việt Nam (VGT),Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:47.390004
e99dcb5d,VHM,HOSE,Mueen Uddeen,mueen uddeen,Thành viên HĐQT độc lập,Khác,71.0,,,,,cafef,0.5,True,2026-03-05T00:40:49.226977
25420ece,VHM,HOSE,Phí Thị Thục Nga,phi thi thuc nga,Phó Tổng GĐ,Khác,59.0,,,,,cafef,0.5,True,2026-03-05T00:40:49.226977
6eeb6fc1,VHM,HOSE,Phan Thị Kim Hòa,phan thi kim hoa,Giám đốc Kinh doanh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:49.226977
259c33b3,VHM,HOSE,Lê Thị Hải Yến,le thi hai yen,Giám đốc Tài chính,Khác,45.0,,,,,cafef,0.5,True,2026-03-05T00:40:49.226977
50a9d9e9,VHM,HOSE,Hồ Thị Thu Hằng,ho thi thu hang,Phụ trách Kiểm toán nội bộ,Khác,,,,,,cafef,0.5,True,2026-03-05T00:40:49.226977
